ST,STATE,OCC_TITLE,A_MEAN
KY,Kentucky,"Motor Vehicle Operators, All Other",39070
KY,Kentucky,Locomotive Engineers,70380
KY,Kentucky,"Rail Yard Engineers, Dinkey Operators, and Hostlers",46080
KY,Kentucky,"Railroad Brake, Signal, and Switch Operators",50200
KY,Kentucky,Railroad Conductors and Yardmasters,63330
KY,Kentucky,"Rail Transportation Workers, All Other",50090
KY,Kentucky,Sailors and Marine Oilers,38870
KY,Kentucky,"Captains, Mates, and Pilots of Water Vessels",90410
KY,Kentucky,Ship Engineers,70600
KY,Kentucky,Bridge and Lock Tenders,51430
KY,Kentucky,Parking Lot Attendants,20640
KY,Kentucky,Automotive and Watercraft Service Attendants,22060
KY,Kentucky,Traffic Technicians,35620
KY,Kentucky,Transportation Inspectors,67820
KY,Kentucky,"Transportation Workers, All Other",28380
KY,Kentucky,Conveyor Operators and Tenders,47020
KY,Kentucky,Crane and Tower Operators,56060
KY,Kentucky,Excavating and Loading Machine and Dragline Operators,41760
KY,Kentucky,"Loading Machine Operators, Underground Mining",52760
KY,Kentucky,Hoist and Winch Operators,38500
KY,Kentucky,Industrial Truck and Tractor Operators,31430
KY,Kentucky,Cleaners of Vehicles and Equipment,22970
KY,Kentucky,"Laborers and Freight, Stock, and Material Movers, Hand",27790
KY,Kentucky,Machine Feeders and Offbearers,29600
KY,Kentucky,"Packers and Packagers, Hand",23910
KY,Kentucky,Gas Compressor and Gas Pumping Station Operators,49440
KY,Kentucky,"Pump Operators, Except Wellhead Pumpers",38370
KY,Kentucky,Wellhead Pumpers,48090
KY,Kentucky,Refuse and Recyclable Material Collectors,30280
KY,Kentucky,Mine Shuttle Car Operators,52020
KY,Kentucky,"Tank Car, Truck, and Ship Loaders",36710
LA,Louisiana,All Occupations,41260
LA,Louisiana,Management Occupations,95670
LA,Louisiana,Chief Executives,176220
LA,Louisiana,General and Operations Managers,111120
LA,Louisiana,Legislators,25290
LA,Louisiana,Advertising and Promotions Managers,66050
LA,Louisiana,Marketing Managers,89330
LA,Louisiana,Sales Managers,106100
LA,Louisiana,Public Relations and Fundraising Managers,78910
LA,Louisiana,Administrative Services Managers,81350
LA,Louisiana,Computer and Information Systems Managers,99460
LA,Louisiana,Financial Managers,101090
LA,Louisiana,Industrial Production Managers,118640
LA,Louisiana,Purchasing Managers,84510
LA,Louisiana,"Transportation, Storage, and Distribution Managers",83850
LA,Louisiana,Compensation and Benefits Managers,68890
LA,Louisiana,Human Resources Managers,81710
LA,Louisiana,Training and Development Managers,78660
LA,Louisiana,"Farmers, Ranchers, and Other Agricultural Managers",63850
LA,Louisiana,Construction Managers,93300
LA,Louisiana,"Education Administrators, Preschool and Childcare Center/Program",42360
LA,Louisiana,"Education Administrators, Elementary and Secondary School",74650
LA,Louisiana,"Education Administrators, Postsecondary",88070
LA,Louisiana,"Education Administrators, All Other",67990
LA,Louisiana,Architectural and Engineering Managers,144770
LA,Louisiana,Food Service Managers,52030
LA,Louisiana,Funeral Service Managers,76900
LA,Louisiana,Gaming Managers,70240
LA,Louisiana,Lodging Managers,53790
LA,Louisiana,Medical and Health Services Managers,92480
LA,Louisiana,Natural Sciences Managers,91740
LA,Louisiana,Postmasters and Mail Superintendents,73930
LA,Louisiana,"Property, Real Estate, and Community Association Managers",42350
LA,Louisiana,Social and Community Service Managers,65820
LA,Louisiana,Emergency Management Directors,76450
LA,Louisiana,"Managers, All Other",83900
LA,Louisiana,Business and Financial Operations Occupations,60060
LA,Louisiana,"Agents and Business Managers of Artists, Performers, and Athletes",81930
LA,Louisiana,"Buyers and Purchasing Agents, Farm Products",48270
LA,Louisiana,"Wholesale and Retail Buyers, Except Farm Products",45870
LA,Louisiana,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",58090
LA,Louisiana,"Claims Adjusters, Examiners, and Investigators",72880
LA,Louisiana,"Insurance Appraisers, Auto Damage",65470
LA,Louisiana,Compliance Officers,61690
LA,Louisiana,Cost Estimators,62830
LA,Louisiana,Human Resources Specialists,54360
LA,Louisiana,Labor Relations Specialists,54090
LA,Louisiana,Logisticians,72000
LA,Louisiana,Management Analysts,75630
LA,Louisiana,"Meeting, Convention, and Event Planners",42350
LA,Louisiana,Fundraisers,44510
LA,Louisiana,"Compensation, Benefits, and Job Analysis Specialists",44660
LA,Louisiana,Training and Development Specialists,52230
LA,Louisiana,Market Research Analysts and Marketing Specialists,51500
LA,Louisiana,"Business Operations Specialists, All Other",56000
LA,Louisiana,Accountants and Auditors,64410
LA,Louisiana,Appraisers and Assessors of Real Estate,47900
LA,Louisiana,Budget Analysts,66400
LA,Louisiana,Credit Analysts,67650
LA,Louisiana,Financial Analysts,84580
LA,Louisiana,Personal Financial Advisors,95150
LA,Louisiana,Insurance Underwriters,69490
LA,Louisiana,Financial Examiners,77750
LA,Louisiana,Credit Counselors,35560
LA,Louisiana,Loan Officers,55180
LA,Louisiana,"Tax Examiners and Collectors, and Revenue Agents",50430
LA,Louisiana,Tax Preparers,34140
LA,Louisiana,"Financial Specialists, All Other",58120
LA,Louisiana,Computer and Mathematical Occupations,63260
LA,Louisiana,Computer and Information Research Scientists,84010
LA,Louisiana,Computer Systems Analysts,71510
LA,Louisiana,Information Security Analysts,82640
LA,Louisiana,Computer Programmers,69130
LA,Louisiana,"Software Developers, Applications",74000
LA,Louisiana,"Software Developers, Systems Software",72270
LA,Louisiana,Web Developers,52620
LA,Louisiana,Database Administrators,89550
LA,Louisiana,Network and Computer Systems Administrators,64820
LA,Louisiana,Computer Network Architects,96140
LA,Louisiana,Computer User Support Specialists,45960
LA,Louisiana,Computer Network Support Specialists,50080
LA,Louisiana,"Computer Occupations, All Other",65830
LA,Louisiana,Operations Research Analysts,47830
LA,Louisiana,Statisticians,72210
LA,Louisiana,Architecture and Engineering Occupations,83800
LA,Louisiana,"Architects, Except Landscape and Naval",73430
LA,Louisiana,Landscape Architects,42280
LA,Louisiana,Surveyors,57630
LA,Louisiana,Biomedical Engineers,76750
LA,Louisiana,Chemical Engineers,111670
LA,Louisiana,Civil Engineers,94290
LA,Louisiana,Computer Hardware Engineers,88360
LA,Louisiana,Electrical Engineers,92240
LA,Louisiana,"Electronics Engineers, Except Computer",85510
LA,Louisiana,Environmental Engineers,97680
LA,Louisiana,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",87770
LA,Louisiana,Industrial Engineers,107520
LA,Louisiana,Marine Engineers and Naval Architects,92600
LA,Louisiana,Materials Engineers,110440
LA,Louisiana,Mechanical Engineers,104020
LA,Louisiana,Nuclear Engineers,101010
LA,Louisiana,Petroleum Engineers,148130
LA,Louisiana,"Engineers, All Other",86440
LA,Louisiana,Architectural and Civil Drafters,59000
LA,Louisiana,Electrical and Electronics Drafters,70050
LA,Louisiana,Mechanical Drafters,66470
LA,Louisiana,"Drafters, All Other",56600
LA,Louisiana,Aerospace Engineering and Operations Technicians,67950
LA,Louisiana,Civil Engineering Technicians,50800
LA,Louisiana,Electrical and Electronics Engineering Technicians,53820
LA,Louisiana,Electro-Mechanical Technicians,40650
LA,Louisiana,Environmental Engineering Technicians,50290
LA,Louisiana,Industrial Engineering Technicians,61330
LA,Louisiana,Mechanical Engineering Technicians,*
LA,Louisiana,"Engineering Technicians, Except Drafters, All Other",51380
LA,Louisiana,Surveying and Mapping Technicians,39020
LA,Louisiana,"Life, Physical, and Social Science Occupations",66200
LA,Louisiana,Animal Scientists,54040
LA,Louisiana,Soil and Plant Scientists,59480
LA,Louisiana,Zoologists and Wildlife Biologists,77150
LA,Louisiana,"Biological Scientists, All Other",64060
LA,Louisiana,Conservation Scientists,60420
LA,Louisiana,Foresters,80850
LA,Louisiana,"Medical Scientists, Except Epidemiologists",79350
LA,Louisiana,"Life Scientists, All Other",72920
LA,Louisiana,Atmospheric and Space Scientists,90680
LA,Louisiana,Chemists,68510
LA,Louisiana,Materials Scientists,109770
LA,Louisiana,"Environmental Scientists and Specialists, Including Health",64060
LA,Louisiana,"Geoscientists, Except Hydrologists and Geographers",106530
LA,Louisiana,"Physical Scientists, All Other",90240
LA,Louisiana,Economists,109130
LA,Louisiana,"Clinical, Counseling, and School Psychologists",73520
LA,Louisiana,"Psychologists, All Other",71850
LA,Louisiana,Urban and Regional Planners,60020
LA,Louisiana,Anthropologists and Archeologists,52870
LA,Louisiana,"Social Scientists and Related Workers, All Other",69390
LA,Louisiana,Agricultural and Food Science Technicians,41400
LA,Louisiana,Biological Technicians,40620
LA,Louisiana,Chemical Technicians,60220
LA,Louisiana,Geological and Petroleum Technicians,58370
LA,Louisiana,Nuclear Technicians,59850
LA,Louisiana,Social Science Research Assistants,37790
LA,Louisiana,"Environmental Science and Protection Technicians, Including Health",48590
LA,Louisiana,Forensic Science Technicians,50720
LA,Louisiana,Forest and Conservation Technicians,44120
LA,Louisiana,"Life, Physical, and Social Science Technicians, All Other",51350
LA,Louisiana,Community and Social Service Occupations,42150
LA,Louisiana,Substance Abuse and Behavioral Disorder Counselors,39910
LA,Louisiana,"Educational, Guidance, School, and Vocational Counselors",54070
LA,Louisiana,Marriage and Family Therapists,44520
LA,Louisiana,Mental Health Counselors,36020
LA,Louisiana,Rehabilitation Counselors,44250
LA,Louisiana,"Counselors, All Other",36790
LA,Louisiana,"Child, Family, and School Social Workers",51710
LA,Louisiana,Healthcare Social Workers,49580
LA,Louisiana,Mental Health and Substance Abuse Social Workers,37270
LA,Louisiana,"Social Workers, All Other",52810
LA,Louisiana,Health Educators,49100
LA,Louisiana,Probation Officers and Correctional Treatment Specialists,48900
LA,Louisiana,Social and Human Service Assistants,29410
LA,Louisiana,Community Health Workers,39500
LA,Louisiana,"Community and Social Service Specialists, All Other",39270
LA,Louisiana,Clergy,43760
LA,Louisiana,Legal Occupations,77180
LA,Louisiana,Lawyers,105740
LA,Louisiana,Judicial Law Clerks,45110
LA,Louisiana,"Administrative Law Judges, Adjudicators, and Hearing Officers",72710
LA,Louisiana,"Judges, Magistrate Judges, and Magistrates",66450
LA,Louisiana,Paralegals and Legal Assistants,44960
LA,Louisiana,Court Reporters,41590
LA,Louisiana,"Title Examiners, Abstractors, and Searchers",40790
LA,Louisiana,"Legal Support Workers, All Other",44740
LA,Louisiana,"Education, Training, and Library Occupations",45430
LA,Louisiana,"Business Teachers, Postsecondary",74910
LA,Louisiana,"Computer Science Teachers, Postsecondary",84660
LA,Louisiana,"Mathematical Science Teachers, Postsecondary",72270
LA,Louisiana,"Engineering Teachers, Postsecondary",90940
LA,Louisiana,"Agricultural Sciences Teachers, Postsecondary",88870
LA,Louisiana,"Biological Science Teachers, Postsecondary",73680
LA,Louisiana,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",101890
LA,Louisiana,"Chemistry Teachers, Postsecondary",*
LA,Louisiana,"Environmental Science Teachers, Postsecondary",78820
LA,Louisiana,"Physics Teachers, Postsecondary",92580
LA,Louisiana,"Economics Teachers, Postsecondary",*
LA,Louisiana,"Health Specialties Teachers, Postsecondary",115650
LA,Louisiana,"Nursing Instructors and Teachers, Postsecondary",65500
LA,Louisiana,"Education Teachers, Postsecondary",54140
LA,Louisiana,"Library Science Teachers, Postsecondary",65940
LA,Louisiana,"Criminal Justice and Law Enforcement Teachers, Postsecondary",68170
LA,Louisiana,"Law Teachers, Postsecondary",188740
LA,Louisiana,"Social Work Teachers, Postsecondary",66450
LA,Louisiana,"Art, Drama, and Music Teachers, Postsecondary",56190
LA,Louisiana,"Communications Teachers, Postsecondary",68270
LA,Louisiana,"Foreign Language and Literature Teachers, Postsecondary",55190
LA,Louisiana,"History Teachers, Postsecondary",63710
LA,Louisiana,"Philosophy and Religion Teachers, Postsecondary",61900
LA,Louisiana,Graduate Teaching Assistants,26110
LA,Louisiana,"Recreation and Fitness Studies Teachers, Postsecondary",42440
LA,Louisiana,"Vocational Education Teachers, Postsecondary",45920
LA,Louisiana,"Postsecondary Teachers, All Other",57330
LA,Louisiana,"Preschool Teachers, Except Special Education",36790
LA,Louisiana,"Kindergarten Teachers, Except Special Education",48150
LA,Louisiana,"Elementary School Teachers, Except Special Education",48100
LA,Louisiana,"Middle School Teachers, Except Special and Career/Technical Education",48360
LA,Louisiana,"Career/Technical Education Teachers, Middle School",52710
LA,Louisiana,"Secondary School Teachers, Except Special and Career/Technical Education",49570
LA,Louisiana,"Career/Technical Education Teachers, Secondary School",55300
LA,Louisiana,"Special Education Teachers, Preschool",49070
LA,Louisiana,"Special Education Teachers, Kindergarten and Elementary School",49220
LA,Louisiana,"Special Education Teachers, Middle School",49040
LA,Louisiana,"Special Education Teachers, Secondary School",50030
LA,Louisiana,"Special Education Teachers, All Other",56260
LA,Louisiana,Adult Basic and Secondary Education and Literacy Teachers and Instructors,42080
LA,Louisiana,Self-Enrichment Education Teachers,31430
LA,Louisiana,"Teachers and Instructors, All Other, Except Substitute Teachers",40590
LA,Louisiana,Substitute Teachers,23810
LA,Louisiana,Archivists,48290
LA,Louisiana,Curators,39380
LA,Louisiana,Museum Technicians and Conservators,31250
LA,Louisiana,Librarians,52870
LA,Louisiana,Library Technicians,32780
LA,Louisiana,Instructional Coordinators,51750
LA,Louisiana,Teacher Assistants,20600
LA,Louisiana,"Education, Training, and Library Workers, All Other",46590
LA,Louisiana,"Arts, Design, Entertainment, Sports, and Media Occupations",55020
LA,Louisiana,Art Directors,*
LA,Louisiana,"Fine Artists, Including Painters, Sculptors, and Illustrators",48690
LA,Louisiana,Multimedia Artists and Animators,74700
LA,Louisiana,Commercial and Industrial Designers,69560
LA,Louisiana,Floral Designers,24530
LA,Louisiana,Graphic Designers,40300
LA,Louisiana,Interior Designers,43040
LA,Louisiana,Merchandise Displayers and Window Trimmers,29220
LA,Louisiana,Set and Exhibit Designers,40200
LA,Louisiana,"Designers, All Other",50160
LA,Louisiana,Actors,*
LA,Louisiana,Producers and Directors,64760
LA,Louisiana,Coaches and Scouts,54020
LA,Louisiana,"Umpires, Referees, and Other Sports Officials",26730
LA,Louisiana,Dancers,*
LA,Louisiana,Choreographers,43280
LA,Louisiana,Music Directors and Composers,52340
LA,Louisiana,Musicians and Singers,*
LA,Louisiana,"Entertainers and Performers, Sports and Related Workers, All Other",*
LA,Louisiana,Radio and Television Announcers,41730
LA,Louisiana,Public Address System and Other Announcers,30100
LA,Louisiana,Broadcast News Analysts,54480
LA,Louisiana,Reporters and Correspondents,53840
LA,Louisiana,Public Relations Specialists,50050
LA,Louisiana,Editors,47520
LA,Louisiana,Technical Writers,59700
LA,Louisiana,Writers and Authors,51030
LA,Louisiana,Interpreters and Translators,38990
LA,Louisiana,"Media and Communication Workers, All Other",41320
LA,Louisiana,Audio and Video Equipment Technicians,*
LA,Louisiana,Broadcast Technicians,32810
LA,Louisiana,Sound Engineering Technicians,*
LA,Louisiana,Photographers,29300
LA,Louisiana,"Camera Operators, Television, Video, and Motion Picture",49780
LA,Louisiana,Film and Video Editors,*
LA,Louisiana,"Media and Communication Equipment Workers, All Other",56270
LA,Louisiana,Healthcare Practitioners and Technical Occupations,63930
LA,Louisiana,Chiropractors,72440
LA,Louisiana,"Dentists, General",126030
LA,Louisiana,"Dentists, All Other Specialists",199510
LA,Louisiana,Dietitians and Nutritionists,51560
LA,Louisiana,Optometrists,118490
LA,Louisiana,Pharmacists,112710
LA,Louisiana,Anesthesiologists,276390
LA,Louisiana,Family and General Practitioners,221180
LA,Louisiana,"Internists, General",236560
LA,Louisiana,"Pediatricians, General",191940
LA,Louisiana,Psychiatrists,135640
LA,Louisiana,Surgeons,260210
LA,Louisiana,"Physicians and Surgeons, All Other",212920
LA,Louisiana,Physician Assistants,92570
LA,Louisiana,Podiatrists,140830
LA,Louisiana,Occupational Therapists,81510
LA,Louisiana,Physical Therapists,84210
LA,Louisiana,Radiation Therapists,65440
LA,Louisiana,Recreational Therapists,40980
LA,Louisiana,Respiratory Therapists,53060
LA,Louisiana,Speech-Language Pathologists,63200
LA,Louisiana,Exercise Physiologists,49770
LA,Louisiana,"Therapists, All Other",42520
LA,Louisiana,Veterinarians,81370
LA,Louisiana,Registered Nurses,63370
LA,Louisiana,Nurse Anesthetists,140980
LA,Louisiana,Nurse Practitioners,98470
LA,Louisiana,Audiologists,61410
LA,Louisiana,"Health Diagnosing and Treating Practitioners, All Other",59890
LA,Louisiana,Medical and Clinical Laboratory Technologists,51150
LA,Louisiana,Medical and Clinical Laboratory Technicians,34940
LA,Louisiana,Dental Hygienists,55110
LA,Louisiana,Cardiovascular Technologists and Technicians,41470
LA,Louisiana,Diagnostic Medical Sonographers,56130
LA,Louisiana,Nuclear Medicine Technologists,65320
LA,Louisiana,Radiologic Technologists,48230
LA,Louisiana,Magnetic Resonance Imaging Technologists,55290
LA,Louisiana,Dietetic Technicians,22560
